Sample,Sub_Sample,Date_std,Lat,Lon,CP,TDN_based_ADF,B10__2DAP5x5_MED,B10__2DAP5x5_IQR,B10__BUF30m_MED,B10__BUF30m_IQR,valid_px_ratio__2DAP5x5,valid_px_ratio__BUF30m,SCL_clear_prop__2DAP5x5,SCL_cloud_prop__2DAP5x5,SCL_shadow_prop__2DAP5x5,SCL_veg_prop__2DAP5x5,SCL_clear_prop__BUF30m,SCL_cloud_prop__BUF30m,SCL_shadow_prop__BUF30m,SCL_veg_prop__BUF30m,n_scenes_used,win_days_used,min_abs_delta_day,tile_id,crs,processing_baseline,sun_zenith,sun_azimuth,cloud_cover_scene,source_s2,TEMP_MAX,TEMP_MIN,RAD_SOL,RAIN,WIND_SPD,EVAPOT,PRES_ATM,HUM_REL,TP_SFC_AVG,Wind_Dir,Dew_Point,Radiative_Dif_AVG,Radiative_Direct_AVG,PPFD,Longwave_Rad_AVG,precip_sum_d5,precip_sum_d7,precip_sum_d10,tavg_mean_d5,tavg_mean_d7,tavg_mean_d10,tmax_mean_d5,tmax_mean_d7,tmax_mean_d10,tmin_mean_d5,tmin_mean_d7,tmin_mean_d10,rh_mean_d5,rh_mean_d7,rh_mean_d10,rainy_days_d5,rainy_days_d7,rainy_days_d10,insolation_h_d5,insolation_h_d7,insolation_h_d10,B1__2DAP5x5_MED,B1__2DAP5x5_IQR,B1__BUF30m_MED,B1__BUF30m_IQR,B2__2DAP5x5_MED,B2__2DAP5x5_IQR,B2__BUF30m_MED,B2__BUF30m_IQR,B3__2DAP5x5_MED,B3__2DAP5x5_IQR,B3__BUF30m_MED,B3__BUF30m_IQR,B4__2DAP5x5_MED,B4__2DAP5x5_IQR,B4__BUF30m_MED,B4__BUF30m_IQR,B5__2DAP5x5_MED,B5__2DAP5x5_IQR,B5__BUF30m_MED,B5__BUF30m_IQR,B6__2DAP5x5_MED,B6__2DAP5x5_IQR,B6__BUF30m_MED,B6__BUF30m_IQR,B7__2DAP5x5_MED,B7__2DAP5x5_IQR,B7__BUF30m_MED,B7__BUF30m_IQR,B8__2DAP5x5_MED,B8__2DAP5x5_IQR,B8__BUF30m_MED,B8__BUF30m_IQR,B8A__2DAP5x5_MED,B8A__2DAP5x5_IQR,B8A__BUF30m_MED,B8A__BUF30m_IQR,B9__2DAP5x5_MED,B9__2DAP5x5_IQR,B9__BUF30m_MED,B9__BUF30m_IQR,B11__2DAP5x5_MED,B11__2DAP5x5_IQR,B11__BUF30m_MED,B11__BUF30m_IQR,B12__2DAP5x5_MED,B12__2DAP5x5_IQR,B12__BUF30m_MED,B12__BUF30m_IQR,granule_id_x,download_url_x,granule_id_y,download_url_y,granule_id,download_url
83,1,2022-10-13,-20.446649,-54.83881133,5.525871375,53.99822474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7297.0,134.0,7312.0,0.0,6937.0,85.0,6924.0,91.0,6971.0,121.0,6983.0,40.0,6704.0,85.0,6735.0,24.0,6835.0,100.0,6880.0,17.0,7044.0,99.0,7079.0,32.0,7154.0,92.0,7213.0,59.0,7059.0,105.0,7078.0,26.0,7157.0,101.0,7204.0,50.0,3681.0,95.0,3686.0,0.0,5712.0,94.0,5754.0,28.0,4551.0,69.0,4587.0,20.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
83,2,2022-10-13,-20.446649,-54.83881133,5.51760736,51.61702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7297.0,134.0,7312.0,0.0,6937.0,85.0,6924.0,91.0,6971.0,121.0,6983.0,40.0,6704.0,85.0,6735.0,24.0,6835.0,100.0,6880.0,17.0,7044.0,99.0,7079.0,32.0,7154.0,92.0,7213.0,59.0,7059.0,105.0,7078.0,26.0,7157.0,101.0,7204.0,50.0,3681.0,95.0,3686.0,0.0,5712.0,94.0,5754.0,28.0,4551.0,69.0,4587.0,20.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
84,1,2022-10-13,-20.44655367,-54.83845533,6.342969674,54.12061915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7262.0,122.0,7312.0,50.0,6924.0,166.0,6928.0,30.0,6930.0,108.0,6967.0,44.0,6673.0,121.0,6695.0,103.0,6783.0,111.0,6817.0,89.0,6997.0,97.0,7010.0,35.0,7120.0,97.0,7154.0,41.0,7038.0,107.0,7072.0,47.0,7120.0,106.0,7134.0,41.0,3644.0,92.0,3686.0,42.0,5699.0,77.0,5719.0,21.0,4548.0,75.0,4551.0,24.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
84,2,2022-10-13,-20.44655367,-54.83845533,6.409883893,56.24990629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7262.0,122.0,7312.0,50.0,6924.0,166.0,6928.0,30.0,6930.0,108.0,6967.0,44.0,6673.0,121.0,6695.0,103.0,6783.0,111.0,6817.0,89.0,6997.0,97.0,7010.0,35.0,7120.0,97.0,7154.0,41.0,7038.0,107.0,7072.0,47.0,7120.0,106.0,7134.0,41.0,3644.0,92.0,3686.0,42.0,5699.0,77.0,5719.0,21.0,4548.0,75.0,4551.0,24.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
85,1,2022-10-13,-20.44620033,-54.83887367,5.961588672,58.22656143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7190.0,165.0,7190.0,0.0,6923.0,72.0,6954.0,43.0,6896.0,101.0,6953.0,44.0,6632.0,110.0,6674.0,72.0,6759.0,99.0,6780.0,24.0,6979.0,101.0,6979.0,21.0,7099.0,137.0,7101.0,46.0,7011.0,98.0,7059.0,12.0,7074.0,145.0,7074.0,26.0,3583.0,126.0,3583.0,0.0,5641.0,119.0,5645.0,15.0,4522.0,94.0,4522.0,37.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
85,2,2022-10-13,-20.44620033,-54.83887367,5.952681916,61.83276443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7190.0,165.0,7190.0,0.0,6923.0,72.0,6954.0,43.0,6896.0,101.0,6953.0,44.0,6632.0,110.0,6674.0,72.0,6759.0,99.0,6780.0,24.0,6979.0,101.0,6979.0,21.0,7099.0,137.0,7101.0,46.0,7011.0,98.0,7059.0,12.0,7074.0,145.0,7074.0,26.0,3583.0,126.0,3583.0,0.0,5641.0,119.0,5645.0,15.0,4522.0,94.0,4522.0,37.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
86,1,2022-10-13,-20.44661767,-54.83945867,7.43264317,53.38577459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7289.0,139.0,7328.0,0.0,6923.0,183.0,6937.0,42.0,6930.0,169.0,6971.0,54.0,6674.0,159.0,6690.0,62.0,6791.0,169.0,6829.0,73.0,6985.0,163.0,6998.0,75.0,7110.0,173.0,7123.0,74.0,7011.0,166.0,7029.0,57.0,7102.0,173.0,7133.0,52.0,3676.0,101.0,3681.0,0.0,5633.0,173.0,5645.0,74.0,4522.0,112.0,4531.0,20.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
86,2,2022-10-13,-20.44661767,-54.83945867,7.27529309,54.75400907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7289.0,139.0,7328.0,0.0,6923.0,183.0,6937.0,42.0,6930.0,169.0,6971.0,54.0,6674.0,159.0,6690.0,62.0,6791.0,169.0,6829.0,73.0,6985.0,163.0,6998.0,75.0,7110.0,173.0,7123.0,74.0,7011.0,166.0,7029.0,57.0,7102.0,173.0,7133.0,52.0,3676.0,101.0,3681.0,0.0,5633.0,173.0,5645.0,74.0,4522.0,112.0,4531.0,20.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
87,1,2022-10-13,-20.44666533,-54.83877533,6.596545217,56.31959727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7297.0,134.0,7312.0,0.0,6937.0,85.0,6924.0,91.0,6971.0,121.0,6983.0,40.0,6704.0,85.0,6735.0,24.0,6835.0,100.0,6880.0,17.0,7044.0,99.0,7079.0,32.0,7154.0,92.0,7213.0,59.0,7059.0,105.0,7078.0,26.0,7157.0,101.0,7204.0,50.0,3681.0,95.0,3686.0,0.0,5712.0,94.0,5754.0,28.0,4551.0,69.0,4587.0,20.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
87,2,2022-10-13,-20.44666533,-54.83877533,6.774830222,56.71011609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7297.0,134.0,7312.0,0.0,6937.0,85.0,6924.0,91.0,6971.0,121.0,6983.0,40.0,6704.0,85.0,6735.0,24.0,6835.0,100.0,6880.0,17.0,7044.0,99.0,7079.0,32.0,7154.0,92.0,7213.0,59.0,7059.0,105.0,7078.0,26.0,7157.0,101.0,7204.0,50.0,3681.0,95.0,3686.0,0.0,5712.0,94.0,5754.0,28.0,4551.0,69.0,4587.0,20.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
88,1,2022-10-13,-20.44619733,-54.83885667,6.573655061,62.55497634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7190.0,165.0,7190.0,0.0,6923.0,72.0,6954.0,43.0,6896.0,101.0,6953.0,44.0,6632.0,110.0,6674.0,72.0,6759.0,99.0,6780.0,24.0,6979.0,101.0,6979.0,21.0,7099.0,137.0,7101.0,46.0,7011.0,98.0,7059.0,12.0,7074.0,145.0,7074.0,26.0,3583.0,126.0,3583.0,0.0,5641.0,119.0,5645.0,15.0,4522.0,94.0,4522.0,37.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
88,2,2022-10-13,-20.44619733,-54.83885667,6.395988708,57.91734778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7190.0,165.0,7190.0,0.0,6923.0,72.0,6954.0,43.0,6896.0,101.0,6953.0,44.0,6632.0,110.0,6674.0,72.0,6759.0,99.0,6780.0,24.0,6979.0,101.0,6979.0,21.0,7099.0,137.0,7101.0,46.0,7011.0,98.0,7059.0,12.0,7074.0,145.0,7074.0,26.0,3583.0,126.0,3583.0,0.0,5641.0,119.0,5645.0,15.0,4522.0,94.0,4522.0,37.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
89,1,2022-10-13,-20.44661933,-54.83945433,7.317059553,55.23757898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7289.0,139.0,7328.0,0.0,6923.0,183.0,6937.0,42.0,6930.0,169.0,6971.0,54.0,6674.0,159.0,6690.0,62.0,6791.0,169.0,6829.0,73.0,6985.0,163.0,6998.0,75.0,7110.0,173.0,7123.0,74.0,7011.0,166.0,7029.0,57.0,7102.0,173.0,7133.0,52.0,3676.0,101.0,3681.0,0.0,5633.0,173.0,5645.0,74.0,4522.0,112.0,4531.0,20.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
89,2,2022-10-13,-20.44661933,-54.83945433,7.209802612,56.27781036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7289.0,139.0,7328.0,0.0,6923.0,183.0,6937.0,42.0,6930.0,169.0,6971.0,54.0,6674.0,159.0,6690.0,62.0,6791.0,169.0,6829.0,73.0,6985.0,163.0,6998.0,75.0,7110.0,173.0,7123.0,74.0,7011.0,166.0,7029.0,57.0,7102.0,173.0,7133.0,52.0,3676.0,101.0,3681.0,0.0,5633.0,173.0,5645.0,74.0,4522.0,112.0,4531.0,20.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
90,1,2022-10-13,-20.44713733,-54.83909433,3.102118611,47.46546275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7312.0,32.0,7387.0,59.0,6976.0,94.0,7017.0,30.0,6983.0,68.0,6988.0,61.0,6727.0,81.0,6736.0,10.0,6864.0,74.0,6874.0,16.0,7060.0,77.0,7079.0,21.0,7190.0,101.0,7196.0,23.0,7078.0,98.0,7098.0,68.0,7197.0,100.0,7233.0,31.0,3686.0,35.0,3755.0,51.0,5722.0,111.0,5722.0,38.0,4574.0,71.0,4597.0,26.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
90,2,2022-10-13,-20.44713733,-54.83909433,3.187569365,47.45718081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7312.0,32.0,7387.0,59.0,6976.0,94.0,7017.0,30.0,6983.0,68.0,6988.0,61.0,6727.0,81.0,6736.0,10.0,6864.0,74.0,6874.0,16.0,7060.0,77.0,7079.0,21.0,7190.0,101.0,7196.0,23.0,7078.0,98.0,7098.0,68.0,7197.0,100.0,7233.0,31.0,3686.0,35.0,3755.0,51.0,5722.0,111.0,5722.0,38.0,4574.0,71.0,4597.0,26.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
91,1,2022-10-13,-20.446985,-54.83920733,3.095733169,48.37706302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7312.0,40.0,7387.0,59.0,6965.0,191.0,6965.0,81.0,6971.0,140.0,6972.0,45.0,6718.0,118.0,6736.0,46.0,6854.0,130.0,6859.0,35.0,7047.0,152.0,7057.0,83.0,7154.0,145.0,7173.0,73.0,7053.0,149.0,7037.0,117.0,7154.0,139.0,7154.0,72.0,3681.0,40.0,3755.0,74.0,5678.0,155.0,5686.0,72.0,4542.0,123.0,4542.0,34.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
91,2,2022-10-13,-20.446985,-54.83920733,3.184182689,50.92177821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7312.0,40.0,7387.0,59.0,6965.0,191.0,6965.0,81.0,6971.0,140.0,6972.0,45.0,6718.0,118.0,6736.0,46.0,6854.0,130.0,6859.0,35.0,7047.0,152.0,7057.0,83.0,7154.0,145.0,7173.0,73.0,7053.0,149.0,7037.0,117.0,7154.0,139.0,7154.0,72.0,3681.0,40.0,3755.0,74.0,5678.0,155.0,5686.0,72.0,4542.0,123.0,4542.0,34.0,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif,G2515825165-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022288T134711.v2.0/HLS.S30.T21KYT.2022288T134711.v2.0.B01.tif
92,1,2022-11-03,-20.446566,-54.838467,11.28527577,59.57582613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,20.0,282.0,0.0,334.0,9.0,334.0,1.0,782.0,27.0,793.0,14.0,803.0,87.0,783.0,53.0,1461.0,26.0,1472.0,18.0,2595.0,73.0,2634.0,61.0,2811.0,123.0,2857.0,35.0,2782.0,184.0,2826.0,73.0,2939.0,137.0,2992.0,15.0,1037.0,30.0,1037.0,0.0,2226.0,50.0,2234.0,15.0,1424.0,72.0,1408.0,52.0,G2536074420-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022308T134711.v2.0/HLS.S30.T21KYT.2022308T134711.v2.0.VAA.tif,G2536074420-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022308T134711.v2.0/HLS.S30.T21KYT.2022308T134711.v2.0.VAA.tif,G2536074420-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2022308T134711.v2.0/HLS.S30.T21KYT.2022308T134711.v2.0.VAA.tif
